lat,long,yds_clean_coarse,ver_clean_coarse,fa,route_name,nopm_YDS,nopm_Vermin,has_f,has_fB,has_fanat,has_fall,has_fBall,has_fallsex,has_m,has_manat,has_mall,has_mallsex,has_sex,has_fmallsex,has_eth,has_lgbt,has_drugs,has_money,has_violence,has_penis,has_bitch,has_pussy,has_whore,has_virgin,has_arete,has_slab,has_overhang,has_dihedral,has_roof,has_jug,has_crimp,has_flake,has_any,rating
 37.51742,-118.57156,10.0,,"Bruce Lella, Todd Graham",Show Us Your Tits,5.10b/c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.52202,-118.57303,12.0,,"Tom Helvie, Devlin Junker",Clearcut Beaver,5.12a,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.50354,-118.56722,8.0,,Wolfe/Vasquez,Chewy the Beaver,5.8/9,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.38348,-118.67733,12.0,,Shadow Ayala,Land of Rape and Honey,5.12c,,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.02775,-120.3883,,2.0,unknown,Bitch Slap,,V2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.38845,-119.49695,8.0,,"Jeremy Ross, Tom Slater 11-2017",Munter Bitch,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.82204,-118.45768,7.0,,"J. Jones, Russ N.",Wyonna's Big Brown Beaver,5.7,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 36.06681,-118.52882,8.0,,unknown,Arch Bitch-Up,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.14846,-119.26652,,0.0,DG,EZ Skankin',,VB,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.07354,-118.97155,10.0,,"Vaino Kodas and Greg Vernon, 8/86",This Pussy Eats You,5.10b,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.66568,-116.97727,11.0,,Jack Marshall,Sluttering,5.11a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 34.66618,-116.9796,9.0,,"Joan Bertini, Dave Kennedy",Pussy Pie,5.9,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.51666,-116.99191,8.0,,Aaron Rough,Slut Buckets,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.57575,-117.5416,,6.0,Andrew Hanwright,Precious Bitch,,V6,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 44.54519,-117.67444,10.0,,"Andy Davis, equipped by Kevin Won",Breast Feeding in Public,5.10c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.440690000000004,-122.57549,,2.0,90's,Bitchin Corners,,V2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 44.37453,-121.13966,10.0,,unknown,Mossy Tits,5.10a/b,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 47.8172,-121.6018,,6.0,unknown,Whore Hole,,V6,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 47.81956,-121.57498,8.0,,unknown,Who Put The Purr In My Pussy,5.8,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 47.75309,-117.55051,12.0,,unknown,Flip a Bitch Bear,5.12d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 48.8679,-117.3752,10.0,,Brett Jessen,Bar Brawling Bitches,5.10a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 48.09568,-121.34904,,2.0,Jakub R.,Kuba's Vaginal Arete,,V0/1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Intermediate
 48.09568,-121.34904,,0.0,Michal R.,Wynona's Big Brown Beaver,,V0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 48.45494,-122.63295,9.0,,T. Nelson 1995,Eager Beaver,5.9+,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 48.78328,-119.27598,9.0,,unknown,No Pussyfooting,5.9,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 48.79016,-119.24996,5.0,,unknown,Anonymous Bitches,5.5,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 48.09692,-123.55647,11.0,,"Scott Underwood, July 5th, 2018",Sum'bitch-Knockout,5.11c/d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 45.56714,-122.21051,10.0,,"03-19-2006 Jon Stewart, Amy Stewart, Jim Opdycke & Lary Jennings",Bitches Brew,5.10a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 45.5667,-122.21137,9.0,,"Jim Opdyke, Mike Jackson, 1984",Opdyke's Crack,5.9,,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 47.02297,-119.97362,9.0,,"Bill Robins, Paul Certa. August 1989",Split Beaver,5.9,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 47.023,-119.9741,10.0,,Leland Windham,Vaginal Satan,5.10d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 47.55003,-120.69665,,3.0,unknown,Pussy Galore,,V3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
